year_film,year_ceremony,number_ceremony,category,actor_name,film,winner
1968,1969,41,ACTOR,Peter O'Toole,The Lion in Winter,f
1968,1969,41,ACTOR,Cliff Robertson,Charly,t
1968,1969,41,ACTOR IN A SUPPORTING ROLE,Jack Albertson,The Subject Was Roses,t
1968,1969,41,ACTOR IN A SUPPORTING ROLE,Seymour Cassel,Faces,f
1968,1969,41,ACTOR IN A SUPPORTING ROLE,Daniel Massey,Star!,f
1968,1969,41,ACTOR IN A SUPPORTING ROLE,Jack Wild,Oliver!,f
1968,1969,41,ACTOR IN A SUPPORTING ROLE,Gene Wilder,The Producers,f
1968,1969,41,ACTRESS,Katharine Hepburn,The Lion in Winter,t
1968,1969,41,ACTRESS,Patricia Neal,The Subject Was Roses,f
1968,1969,41,ACTRESS,Vanessa Redgrave,Isadora,f
1968,1969,41,ACTRESS,Barbra Streisand,Funny Girl,t
1968,1969,41,ACTRESS,Joanne Woodward,"Rachel, Rachel",f
1968,1969,41,ACTRESS IN A SUPPORTING ROLE,Lynn Carlin,Faces,f
1968,1969,41,ACTRESS IN A SUPPORTING ROLE,Ruth Gordon,Rosemary's Baby,t
1968,1969,41,ACTRESS IN A SUPPORTING ROLE,Sondra Locke,The Heart Is a Lonely Hunter,f
1968,1969,41,ACTRESS IN A SUPPORTING ROLE,Kay Medford,Funny Girl,f
1968,1969,41,ACTRESS IN A SUPPORTING ROLE,Estelle Parsons,"Rachel, Rachel",f
1968,1969,41,ART DIRECTION,"Art Direction:  John Box, Terence Marsh;  Set Decoration:  Vernon Dixon, Ken Muggleston",Oliver!,t
1968,1969,41,ART DIRECTION,"Art Direction:  George W. Davis, Edward Carfagno",The Shoes of the Fisherman,f
1968,1969,41,ART DIRECTION,"Art Direction:  Boris Leven;  Set Decoration:  Walter M. Scott, Howard Bristol",Star!,f
1968,1969,41,ART DIRECTION,"Art Direction:  Tony Masters, Harry Lange, Ernie Archer",2001: A Space Odyssey,f
1968,1969,41,ART DIRECTION,"Art Direction:  Mikhail Bogdanov, Gennady Myasnikov;  Set Decoration:  G. Koshelev, V. Uvarov",War and Peace,f
1968,1969,41,CINEMATOGRAPHY,Harry Stradling,Funny Girl,f
1968,1969,41,CINEMATOGRAPHY,Daniel L. Fapp,Ice Station Zebra,f
1968,1969,41,CINEMATOGRAPHY,Oswald Morris,Oliver!,f
1968,1969,41,CINEMATOGRAPHY,Pasqualino De Santis,Romeo and Juliet,t
1968,1969,41,CINEMATOGRAPHY,Ernest Laszlo,Star!,f
1968,1969,41,COSTUME DESIGN,Margaret Furse,The Lion in Winter,f
1968,1969,41,COSTUME DESIGN,Phyllis Dalton,Oliver!,f
1968,1969,41,COSTUME DESIGN,Morton Haack,Planet of the Apes,f
1968,1969,41,COSTUME DESIGN,Danilo Donati,Romeo and Juliet,t
1968,1969,41,COSTUME DESIGN,Donald Brooks,Star!,f
1968,1969,41,DIRECTING,Gillo Pontecorvo,The Battle of Algiers,f
1968,1969,41,DIRECTING,Anthony Harvey,The Lion in Winter,f
1968,1969,41,DIRECTING,Carol Reed,Oliver!,t
1968,1969,41,DIRECTING,Franco Zeffirelli,Romeo and Juliet,f
1968,1969,41,DIRECTING,Stanley Kubrick,2001: A Space Odyssey,f
1968,1969,41,DOCUMENTARY (Feature),"James Blue, Producer",A Few Notes on Our Food Problem,f
1968,1969,41,DOCUMENTARY (Feature),"Bill McGaw, Producer",Journey into Self,t
1968,1969,41,DOCUMENTARY (Feature),"William Cayton, Producer",The Legendary Champions,f
1968,1969,41,DOCUMENTARY (Feature),"David H. Sawyer, Producer",Other Voices,f
1968,1969,41,DOCUMENTARY (Feature),"Robert Cohn and Alex Grasshoff, Producers",Young Americans,f
1968,1969,41,DOCUMENTARY (Short Subject),"Fali Bilimoria, Producer",The House That Ananda Built,f
1968,1969,41,DOCUMENTARY (Short Subject),"Lee R. Bobker, Producer",The Revolving Door,f
1968,1969,41,DOCUMENTARY (Short Subject),"Thomas P. Kelly, Jr., Producer",A Space to Grow,f
1968,1969,41,DOCUMENTARY (Short Subject),"Dan E. Weisburd, Producer",A Way Out of the Wilderness,f
1968,1969,41,DOCUMENTARY (Short Subject),"Saul Bass, Producer",Why Man Creates,t
1968,1969,41,FILM EDITING,Frank P. Keller,Bullitt,t
1968,1969,41,FILM EDITING,"Robert Swink, Maury Winetrobe, William Sands",Funny Girl,f
1968,1969,41,FILM EDITING,Frank Bracht,The Odd Couple,f
1968,1969,41,FILM EDITING,Ralph Kemplen,Oliver!,f
1968,1969,41,FILM EDITING,"Fred Feitshans, Eve Newman",Wild in the Streets,f
1968,1969,41,FOREIGN LANGUAGE FILM,Hungary,The Boys of Paul Street,f
1968,1969,41,FOREIGN LANGUAGE FILM,Czechoslovakia,The Firemen's Ball,f
1968,1969,41,FOREIGN LANGUAGE FILM,Italy,The Girl with the Pistol,f
1968,1969,41,FOREIGN LANGUAGE FILM,France,Stolen Kisses,f
1968,1969,41,FOREIGN LANGUAGE FILM,Union of Soviet Socialist Republics,War and Peace,t
1968,1969,41,MUSIC (Original Score--for a motion picture [not a musical]),Lalo Schifrin,The Fox,f
1968,1969,41,MUSIC (Original Score--for a motion picture [not a musical]),John Barry,The Lion in Winter,t
1968,1969,41,MUSIC (Original Score--for a motion picture [not a musical]),Jerry Goldsmith,Planet of the Apes,f
1968,1969,41,MUSIC (Original Score--for a motion picture [not a musical]),Alex North,The Shoes of the Fisherman,f
1968,1969,41,MUSIC (Original Score--for a motion picture [not a musical]),Michel Legrand,The Thomas Crown Affair,f
1968,1969,41,MUSIC (Score of a Musical Picture--original or adaptation),Adaptation score by Ray Heindorf,Finian's Rainbow,f
1968,1969,41,MUSIC (Score of a Musical Picture--original or adaptation),Adaptation score by Walter Scharf,Funny Girl,f
1968,1969,41,MUSIC (Score of a Musical Picture--original or adaptation),Adaptation score by John Green,Oliver!,t
1968,1969,41,MUSIC (Score of a Musical Picture--original or adaptation),Adaptation score by Lennie Hayton,Star!,f
1968,1969,41,MUSIC (Score of a Musical Picture--original or adaptation),Music and adaptation score by Michel Legrand; lyrics by Jacques Demy,The Young Girls of Rochefort,f
1968,1969,41,MUSIC (Song--Original for the Picture),Music and Lyrics by Richard M. Sherman and Robert B. Sherman,Chitty Chitty Bang Bang,f
1968,1969,41,MUSIC (Song--Original for the Picture),Music by Quincy Jones; Lyrics by Bob Russell,For Love of Ivy,f
1968,1969,41,MUSIC (Song--Original for the Picture),Music by Jule Styne; Lyrics by Bob Merrill,Funny Girl,f
1968,1969,41,MUSIC (Song--Original for the Picture),Music by Jimmy Van Heusen; Lyrics by Sammy Cahn,Star!,f
1968,1969,41,MUSIC (Song--Original for the Picture),Music by Michel Legrand; Lyrics by Alan Bergman and Marilyn Bergman,The Thomas Crown Affair,t
1968,1969,41,BEST PICTURE,"Ray Stark, Producer",Funny Girl,f
1968,1969,41,BEST PICTURE,"Martin Poll, Producer",The Lion in Winter,f
1968,1969,41,BEST PICTURE,"John Woolf, Producer",Oliver!,t
1968,1969,41,BEST PICTURE,"Paul Newman, Producer","Rachel, Rachel",f
1968,1969,41,BEST PICTURE,"Anthony Havelock-Allan and John Brabourne, Producers",Romeo and Juliet,f
1968,1969,41,SHORT SUBJECT (Cartoon),"Wolf Koenig and Jim MacKay, Producers",The House That Jack Built,f
1968,1969,41,SHORT SUBJECT (Cartoon),"Jimmy Murakami, Producer",The Magic Pear Tree,f
1968,1969,41,SHORT SUBJECT (Cartoon),"John Hubley and Faith Hubley, Producers",Windy Day,f
1968,1969,41,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",Winnie the Pooh and the Blustery Day,t
1968,1969,41,SHORT SUBJECT (Live Action),"George Coe, Sidney Davis and Anthony Lover, Producers",The Dove,f
1968,1969,41,SHORT SUBJECT (Live Action),National Film Board of Canada,Duo,f
1968,1969,41,SHORT SUBJECT (Live Action),"John Astin, Producer",Prelude,f
1968,1969,41,SHORT SUBJECT (Live Action),"Charles Guggenheim, Producer",Robert Kennedy Remembered,t
1968,1969,41,SOUND,Warner Bros.-Seven Arts Studio Sound Department,Bullitt,f
1968,1969,41,SOUND,Warner Bros.-Seven Arts Studio Sound Department,Finian's Rainbow,f
1968,1969,41,SOUND,Columbia Studio Sound Department,Funny Girl,f
1968,1969,41,SOUND,Shepperton Studio Sound Department,Oliver!,t
1968,1969,41,SOUND,20th Century-Fox Studio Sound Department,Star!,f
1968,1969,41,SPECIAL VISUAL EFFECTS,"Hal Millar, J. McMillan Johnson",Ice Station Zebra,f
1968,1969,41,SPECIAL VISUAL EFFECTS,Stanley Kubrick,2001: A Space Odyssey,t
1968,1969,41,WRITING (Screenplay--based on material from another medium),James Goldman,The Lion in Winter,t
1968,1969,41,WRITING (Screenplay--based on material from another medium),Neil Simon,The Odd Couple,f
1968,1969,41,WRITING (Screenplay--based on material from another medium),Vernon Harris,Oliver!,f
1968,1969,41,WRITING (Screenplay--based on material from another medium),Stewart Stern,"Rachel, Rachel",f
1968,1969,41,WRITING (Screenplay--based on material from another medium),Roman Polanski,Rosemary's Baby,f
1968,1969,41,WRITING (Story and Screenplay--written directly for the screen),"Franco Solinas, Gillo Pontecorvo",The Battle of Algiers,f
1968,1969,41,WRITING (Story and Screenplay--written directly for the screen),John Cassavetes,Faces,f
1968,1969,41,WRITING (Story and Screenplay--written directly for the screen),"Ira Wallach, Peter Ustinov",Hot Millions,f
1968,1969,41,WRITING (Story and Screenplay--written directly for the screen),Mel Brooks,The Producers,t
1968,1969,41,WRITING (Story and Screenplay--written directly for the screen),"Stanley Kubrick, Arthur C. Clarke",2001: A Space Odyssey,f
1968,1969,41,JEAN HERSHOLT HUMANITARIAN AWARD,Martha Raye,,t
1968,1969,41,HONORARY AWARD, John Chambers for his outstanding makeup achievement for Planet of the Apes.,,t
1968,1969,41,HONORARY AWARD, Onna White for her outstanding choreography achievement for Oliver!,,t
1969,1970,42,ACTOR,Richard Burton,Anne of the Thousand Days,f
1969,1970,42,ACTOR,Dustin Hoffman,Midnight Cowboy,f
1969,1970,42,ACTOR,Peter O'Toole,"Goodbye, Mr. Chips",f
1969,1970,42,ACTOR,Jon Voight,Midnight Cowboy,f
1969,1970,42,ACTOR,John Wayne,True Grit,t
1969,1970,42,ACTOR IN A SUPPORTING ROLE,Rupert Crosse,The Reivers,f
1969,1970,42,ACTOR IN A SUPPORTING ROLE,Elliott Gould,Bob & Carol & Ted & Alice,f
1969,1970,42,ACTOR IN A SUPPORTING ROLE,Jack Nicholson,Easy Rider,f
1969,1970,42,ACTOR IN A SUPPORTING ROLE,Anthony Quayle,Anne of the Thousand Days,f
1969,1970,42,ACTOR IN A SUPPORTING ROLE,Gig Young,"They Shoot Horses, Don't They?",t
1969,1970,42,ACTRESS,Genevieve Bujold,Anne of the Thousand Days,f
1969,1970,42,ACTRESS,Jane Fonda,"They Shoot Horses, Don't They?",f
1969,1970,42,ACTRESS,Liza Minnelli,The Sterile Cuckoo,f
1969,1970,42,ACTRESS,Jean Simmons,The Happy Ending,f
1969,1970,42,ACTRESS,Maggie Smith,The Prime of Miss Jean Brodie,t
1969,1970,42,ACTRESS IN A SUPPORTING ROLE,Catherine Burns,Last Summer,f
1969,1970,42,ACTRESS IN A SUPPORTING ROLE,Dyan Cannon,Bob & Carol & Ted & Alice,f
1969,1970,42,ACTRESS IN A SUPPORTING ROLE,Goldie Hawn,Cactus Flower,t
1969,1970,42,ACTRESS IN A SUPPORTING ROLE,Sylvia Miles,Midnight Cowboy,f
1969,1970,42,ACTRESS IN A SUPPORTING ROLE,Susannah York,"They Shoot Horses, Don't They?",f
1969,1970,42,ART DIRECTION,"Art Direction:  Maurice Carter, Lionel Couch;  Set Decoration:  Patrick McLoughlin",Anne of the Thousand Days,f
1969,1970,42,ART DIRECTION,"Art Direction:  Robert Boyle, George B. Chan;  Set Decoration:  Edward Boyle, Carl Biddiscombe","Gaily, Gaily",f
1969,1970,42,ART DIRECTION,"Art Direction:  John DeCuir, Jack Martin Smith, Herman Blumenthal;  Set Decoration:  Walter M. Scott, George Hopkins, Raphael Bretton","Hello, Dolly!",t
1969,1970,42,ART DIRECTION,"Art Direction:  Alexander Golitzen, George C. Webb;  Set Decoration:  Jack D. Moore",Sweet Charity,f
1969,1970,42,ART DIRECTION,Art Direction:  Harry Horner;  Set Decoration:  Frank McKelvy,"They Shoot Horses, Don't They?",f
1969,1970,42,CINEMATOGRAPHY,Arthur Ibbetson,Anne of the Thousand Days,f
1969,1970,42,CINEMATOGRAPHY,Charles B. Lang,Bob & Carol & Ted & Alice,f
1969,1970,42,CINEMATOGRAPHY,Conrad Hall,Butch Cassidy and the Sundance Kid,t
1969,1970,42,CINEMATOGRAPHY,Harry Stradling,"Hello, Dolly!",f
1969,1970,42,CINEMATOGRAPHY,Daniel Fapp,Marooned,f
1969,1970,42,COSTUME DESIGN,Margaret Furse,Anne of the Thousand Days,t
1969,1970,42,COSTUME DESIGN,Ray Aghayan,"Gaily, Gaily",f
1969,1970,42,COSTUME DESIGN,Irene Sharaff,"Hello, Dolly!",f
1969,1970,42,COSTUME DESIGN,Edith Head,Sweet Charity,f
1969,1970,42,COSTUME DESIGN,Donfeld,"They Shoot Horses, Don't They?",f
1969,1970,42,DIRECTING,Arthur Penn,Alice's Restaurant,f
1969,1970,42,DIRECTING,George Roy Hill,Butch Cassidy and the Sundance Kid,f
1969,1970,42,DIRECTING,John Schlesinger,Midnight Cowboy,t
1969,1970,42,DIRECTING,Sydney Pollack,"They Shoot Horses, Don't They?",f
1969,1970,42,DIRECTING,Costa-Gavras,Z,f
1969,1970,42,DOCUMENTARY (Feature),"Bernard Chevry, Producer",Arthur Rubinstein - The Love of Life,t
1969,1970,42,DOCUMENTARY (Feature),"Robert K. Sharpe, Producer",Before the Mountain Was Moved,f
1969,1970,42,DOCUMENTARY (Feature),"Emile de Antonio, Producer",In the Year of the Pig,f
1969,1970,42,DOCUMENTARY (Feature),Comite Organizador de los Juegos de la XIX Olimpiada,The Olympics in Mexico,f
1969,1970,42,DOCUMENTARY (Feature),"Irwin Rosten, Producer",The Wolf Men,f
1969,1970,42,DOCUMENTARY (Short Subject),"Denis Sanders and Robert M. Fresco, Producers",Czechoslovakia 1968,t
1969,1970,42,DOCUMENTARY (Short Subject),"Donald Wrye, Producer",An Impression of John Steinbeck: Writer,f
1969,1970,42,DOCUMENTARY (Short Subject),"Joan Horvath, Producer",Jenny Is a Good Thing,f
1969,1970,42,DOCUMENTARY (Short Subject),"Arthur H. Wolf and Russell A. Mosser, Producers",Leo Beuerman,f
1969,1970,42,DOCUMENTARY (Short Subject),"Joan Keller Stern, Producer",The Magic Machines,f
1969,1970,42,FILM EDITING,William Reynolds,"Hello, Dolly!",f
1969,1970,42,FILM EDITING,Hugh A. Robertson,Midnight Cowboy,f
1969,1970,42,FILM EDITING,"William Lyon, Earle Herdan",The Secret of Santa Vittoria,f
1969,1970,42,FILM EDITING,Fredric Steinkamp,"They Shoot Horses, Don't They?",f
1969,1970,42,FILM EDITING,Françoise Bonnot,Z,t
1969,1970,42,FOREIGN LANGUAGE FILM,Sweden,Ådalen '31,f
1969,1970,42,FOREIGN LANGUAGE FILM,Yugoslavia,The Battle of Neretva,f
1969,1970,42,FOREIGN LANGUAGE FILM,Union of Soviet Socialist Republics,The Brothers Karamazov,f
1969,1970,42,FOREIGN LANGUAGE FILM,France,My Night at Maud's,f
1969,1970,42,FOREIGN LANGUAGE FILM,Algeria,Z,t
1969,1970,42,MUSIC (Original Score--for a motion picture [not a musical]),Georges Delerue,Anne of the Thousand Days,f
1969,1970,42,MUSIC (Original Score--for a motion picture [not a musical]),Burt Bacharach,Butch Cassidy and the Sundance Kid,t
1969,1970,42,MUSIC (Original Score--for a motion picture [not a musical]),John Williams,The Reivers,f
1969,1970,42,MUSIC (Original Score--for a motion picture [not a musical]),Ernest Gold,The Secret of Santa Vittoria,f
1969,1970,42,MUSIC (Original Score--for a motion picture [not a musical]),Jerry Fielding,The Wild Bunch,f
1969,1970,42,MUSIC (Score of a Musical Picture--original or adaptation),Music and lyrics by Leslie Bricusse; adaptation score by John Williams,"Goodbye, Mr. Chips",f
1969,1970,42,MUSIC (Score of a Musical Picture--original or adaptation),Adaptation score by Lennie Hayton and Lionel Newman,"Hello, Dolly!",t
1969,1970,42,MUSIC (Score of a Musical Picture--original or adaptation),Adaptation score by Nelson Riddle,Paint Your Wagon,f
1969,1970,42,MUSIC (Score of a Musical Picture--original or adaptation),Adaptation score by Cy Coleman,Sweet Charity,f
1969,1970,42,MUSIC (Score of a Musical Picture--original or adaptation),Adaptation score by John Green and Albert Woodbury,"They Shoot Horses, Don't They?",f
1969,1970,42,MUSIC (Song--Original for the Picture),Music by Fred Karlin; Lyrics by Dory Previn,The Sterile Cuckoo,f
1969,1970,42,MUSIC (Song--Original for the Picture),Music and Lyrics by Rod McKuen,The Prime of Miss Jean Brodie,f
1969,1970,42,MUSIC (Song--Original for the Picture),Music by Burt Bacharach; Lyrics by Hal David,Butch Cassidy and the Sundance Kid,t
1969,1970,42,MUSIC (Song--Original for the Picture),Music by Elmer Bernstein; Lyrics by Don Black,True Grit,f
1969,1970,42,MUSIC (Song--Original for the Picture),Music by Michel Legrand; Lyrics by Alan Bergman and Marilyn Bergman,The Happy Ending,f
1969,1970,42,BEST PICTURE,"Hal B. Wallis, Producer",Anne of the Thousand Days,f
1969,1970,42,BEST PICTURE,"John Foreman, Producer",Butch Cassidy and the Sundance Kid,f
1969,1970,42,BEST PICTURE,"Ernest Lehman, Producer","Hello, Dolly!",f
1969,1970,42,BEST PICTURE,"Jerome Hellman, Producer",Midnight Cowboy,t
1969,1970,42,BEST PICTURE,"Jacques Perrin and Hamed Rachedi, Producers",Z,f
1969,1970,42,SHORT SUBJECT (Cartoon),"Ward Kimball, Producer",It's Tough to Be a Bird,t
1969,1970,42,SHORT SUBJECT (Cartoon),"John Hubley and Faith Hubley, Producers",Of Men and Demons,f
1969,1970,42,SHORT SUBJECT (Cartoon),"Ryan Larkin, Producer",Walking,f
1969,1970,42,SHORT SUBJECT (Live Action),"Doug Jackson, Producer",Blake,f
1969,1970,42,SHORT SUBJECT (Live Action),"Joan Keller Stern, Producer",The Magic Machines,t
1969,1970,42,SHORT SUBJECT (Live Action),"Marc Merson, Producer",People Soup,f
1969,1970,42,SOUND,John Aldred,Anne of the Thousand Days,f
1969,1970,42,SOUND,"William Edmondson, David Dockendorf",Butch Cassidy and the Sundance Kid,f
1969,1970,42,SOUND,"Robert Martin, Clem Portman","Gaily, Gaily",f
1969,1970,42,SOUND,"Jack Solomon, Murray Spivack","Hello, Dolly!",t
1969,1970,42,SOUND,"Les Fresholtz, Arthur Piantadosi",Marooned,f
1969,1970,42,SPECIAL VISUAL EFFECTS,"Eugene Lourie, Alex Weldon","Krakatoa, East of Java",f
1969,1970,42,SPECIAL VISUAL EFFECTS,Robbie Robertson,Marooned,t
1969,1970,42,WRITING (Screenplay--based on material from another medium),"Screenplay by John Hale, Bridget Boland;  Adaptation by Richard Sokolove",Anne of the Thousand Days,f
1969,1970,42,WRITING (Screenplay--based on material from another medium),Arnold Schulman,"Goodbye, Columbus",f
1969,1970,42,WRITING (Screenplay--based on material from another medium),Waldo Salt,Midnight Cowboy,t
1969,1970,42,WRITING (Screenplay--based on material from another medium),"James Poe, Robert E. Thompson","They Shoot Horses, Don't They?",f
1969,1970,42,WRITING (Screenplay--based on material from another medium),"Jorge Semprun, Costa-Gavras",Z,f
1969,1970,42,WRITING (Story and Screenplay--based on material not previously published or produced),"Paul Mazursky, Larry Tucker",Bob & Carol & Ted & Alice,f
1969,1970,42,WRITING (Story and Screenplay--based on material not previously published or produced),William Goldman,Butch Cassidy and the Sundance Kid,t
1969,1970,42,WRITING (Story and Screenplay--based on material not previously published or produced),"Story by Nicola Badalucco;   Screenplay by Nicola Badalucco, Enrico Medioli, Luchino Visconti",The Damned,f
1969,1970,42,WRITING (Story and Screenplay--based on material not previously published or produced),"Peter Fonda, Dennis Hopper, Terry Southern",Easy Rider,f
1969,1970,42,WRITING (Story and Screenplay--based on material not previously published or produced),"Story by Walon Green, Roy N. Sickner;  Screenplay by Walon Green, Sam Peckinpah",The Wild Bunch,f
1969,1970,42,JEAN HERSHOLT HUMANITARIAN AWARD,George Jessel,,t
1969,1970,42,HONORARY AWARD, Cary Grant for his unique mastery of the art of screen acting with the respect and affection of his colleagues.,,t
1970,1971,43,ACTOR,Melvyn Douglas,I Never Sang for My Father,f
1970,1971,43,ACTOR,James Earl Jones,The Great White Hope,f
1970,1971,43,ACTOR,Jack Nicholson,Five Easy Pieces,f
1970,1971,43,ACTOR,Ryan O'Neal,Love Story,f
1970,1971,43,ACTOR,George C. Scott,Patton,t
1970,1971,43,ACTOR IN A SUPPORTING ROLE,Richard Castellano,Lovers and Other Strangers,f
1970,1971,43,ACTOR IN A SUPPORTING ROLE,Chief Dan George,Little Big Man,f
1970,1971,43,ACTOR IN A SUPPORTING ROLE,Gene Hackman,I Never Sang for My Father,f
1970,1971,43,ACTOR IN A SUPPORTING ROLE,John Marley,Love Story,f
1970,1971,43,ACTOR IN A SUPPORTING ROLE,John Mills,Ryan's Daughter,t
1970,1971,43,ACTRESS,Jane Alexander,The Great White Hope,f
1970,1971,43,ACTRESS,Glenda Jackson,Women in Love,t
1970,1971,43,ACTRESS,Ali MacGraw,Love Story,f
1970,1971,43,ACTRESS,Sarah Miles,Ryan's Daughter,f
1970,1971,43,ACTRESS,Carrie Snodgress,Diary of a Mad Housewife,f
1970,1971,43,ACTRESS IN A SUPPORTING ROLE,Karen Black,Five Easy Pieces,f
1970,1971,43,ACTRESS IN A SUPPORTING ROLE,Lee Grant,The Landlord,f
1970,1971,43,ACTRESS IN A SUPPORTING ROLE,Helen Hayes,Airport,t
1970,1971,43,ACTRESS IN A SUPPORTING ROLE,Sally Kellerman,M*A*S*H,f
1970,1971,43,ACTRESS IN A SUPPORTING ROLE,Maureen Stapleton,Airport,f
